2010-05-10 05:20:00,-5.0
2010-05-10 05:40:00,-5.0
2010-05-10 05:40:00,-2.0
2010-05-10 05:45:00,-1.0
2010-05-10 05:45:00,-6.0
2010-05-10 05:45:00,-2.0
2010-05-10 06:00:00,2.0
2010-05-10 06:00:00,-1.0
2010-05-10 06:00:00,-1.0
2010-05-10 06:05:00,-4.0
2010-05-10 06:05:00,-7.0
2010-05-10 06:15:00,0.0
2010-05-10 06:15:00,-5.0
2010-05-10 06:15:00,-3.0
2010-05-10 06:25:00,2.0
2010-05-10 06:25:00,-6.0
2010-05-10 06:25:00,-2.0
2010-05-10 06:30:00,5.0
2010-05-10 06:30:00,-6.0
2010-05-10 06:30:00,-7.0
2010-05-10 06:35:00,-2.0
2010-05-10 06:40:00,18.0
2010-05-10 06:40:00,-5.0
2010-05-10 06:45:00,-5.0
2010-05-10 06:55:00,-7.0
2010-05-10 06:55:00,-4.0
2010-05-10 06:55:00,-2.0
2010-05-10 06:55:00,-5.0
2010-05-10 07:00:00,-3.0
2010-05-10 07:00:00,-3.0
2010-05-10 07:00:00,3.0
2010-05-10 07:00:00,250.0
2010-05-10 07:03:00,-2.0
2010-05-10 07:05:00,-5.0
2010-05-10 07:05:00,-4.0
2010-05-10 07:05:00,21.0
2010-05-10 07:05:00,-5.0
2010-05-10 07:05:00,-3.0
2010-05-10 07:05:00,-6.0
2010-05-10 07:10:00,-1.0
2010-05-10 07:10:00,-6.0
2010-05-10 07:15:00,-5.0
2010-05-10 07:15:00,-4.0
2010-05-10 07:15:00,-6.0
2010-05-10 07:15:00,-2.0
2010-05-10 07:15:00,-1.0
2010-05-10 07:15:00,3.0
2010-05-10 07:15:00,-5.0
2010-05-10 07:20:00,-3.0
2010-05-10 07:20:00,0.0
2010-05-10 07:20:00,-6.0
2010-05-10 07:20:00,-5.0
2010-05-10 07:25:00,-6.0
2010-05-10 07:25:00,-5.0
2010-05-10 07:30:00,-12.0
2010-05-10 07:30:00,-1.0
2010-05-10 07:30:00,-8.0
2010-05-10 07:30:00,20.0
2010-05-10 07:35:00,-2.0
2010-05-10 07:40:00,-5.0
2010-05-10 07:40:00,-3.0
2010-05-10 07:45:00,1.0
2010-05-10 07:50:00,-4.0
2010-05-10 07:50:00,1.0
2010-05-10 07:50:00,1.0
2010-05-10 07:55:00,0.0
2010-05-10 07:55:00,-2.0
2010-05-10 07:55:00,-4.0
2010-05-10 07:55:00,-1.0
2010-05-10 07:55:00,-3.0
2010-05-10 07:55:00,0.0
2010-05-10 08:00:00,45.0
2010-05-10 08:00:00,-3.0
2010-05-10 08:05:00,-2.0
2010-05-10 08:05:00,8.0
2010-05-10 08:05:00,17.0
2010-05-10 08:05:00,-4.0
2010-05-10 08:10:00,-8.0
2010-05-10 08:10:00,-6.0
2010-05-10 08:10:00,5.0
2010-05-10 08:10:00,-3.0
2010-05-10 08:10:00,23.0
2010-05-10 08:10:00,-4.0
2010-05-10 08:15:00,25.0
2010-05-10 08:15:00,-5.0
2010-05-10 08:15:00,19.0
2010-05-10 08:20:00,10.0
2010-05-10 08:20:00,38.0
2010-05-10 08:20:00,-4.0
2010-05-10 08:25:00,8.0
2010-05-10 08:25:00,-4.0
2010-05-10 08:25:00,-2.0
2010-05-10 08:25:00,14.0
2010-05-10 08:25:00,-2.0
2010-05-10 08:30:00,7.0
2010-05-10 08:30:00,0.0
2010-05-10 08:35:00,-4.0
2010-05-10 08:35:00,8.0
2010-05-10 08:35:00,2.0
2010-05-10 08:35:00,18.0
2010-05-10 08:35:00,-2.0
2010-05-10 08:40:00,-3.0
2010-05-10 08:40:00,21.0
2010-05-10 08:40:00,34.0
2010-05-10 08:45:00,11.0
2010-05-10 08:45:00,-8.0
2010-05-10 08:45:00,-2.0
2010-05-10 08:45:00,2.0
2010-05-10 08:45:00,11.0
2010-05-10 08:50:00,9.0
2010-05-10 08:50:00,-5.0
2010-05-10 08:50:00,-3.0
2010-05-10 08:50:00,1.0
2010-05-10 08:50:00,-2.0
2010-05-10 08:55:00,-7.0
2010-05-10 08:55:00,-8.0
2010-05-10 08:55:00,10.0
2010-05-10 08:55:00,-5.0
2010-05-10 09:00:00,0.0
2010-05-10 09:00:00,-4.0
2010-05-10 09:00:00,-6.0
2010-05-10 09:00:00,6.0
2010-05-10 09:00:00,0.0
2010-05-10 09:00:00,-3.0
2010-05-10 09:05:00,-1.0
2010-05-10 09:05:00,-2.0
2010-05-10 09:05:00,-5.0
2010-05-10 09:05:00,3.0
2010-05-10 09:05:00,14.0
2010-05-10 09:05:00,4.0
2010-05-10 09:10:00,2.0
2010-05-10 09:10:00,-1.0
2010-05-10 09:10:00,29.0
2010-05-10 09:10:00,18.0
2010-05-10 09:10:00,90.0
2010-05-10 09:15:00,-4.0
2010-05-10 09:15:00,60.0
2010-05-10 09:15:00,2.0
2010-05-10 09:20:00,-4.0
2010-05-10 09:20:00,-1.0
2010-05-10 09:20:00,27.0
2010-05-10 09:20:00,21.0
2010-05-10 09:20:00,0.0
2010-05-10 09:25:00,0.0
2010-05-10 09:25:00,23.0
2010-05-10 09:25:00,-2.0
2010-05-10 09:30:00,37.0
2010-05-10 09:35:00,-4.0
2010-05-10 09:35:00,2.0
2010-05-10 09:35:00,-1.0
2010-05-10 09:35:00,18.0
2010-05-10 09:35:00,77.0
2010-05-10 09:35:00,-8.0
2010-05-10 09:35:00,0.0
2010-05-10 09:40:00,-3.0
2010-05-10 09:40:00,6.0
2010-05-10 09:40:00,-5.0
2010-05-10 09:40:00,52.0
2010-05-10 09:40:00,19.0
2010-05-10 09:40:00,2.0
2010-05-10 09:40:00,-3.0
2010-05-10 09:40:00,19.0
2010-05-10 09:40:00,2.0
